,Asset ID,Employee ID,Purchase Date,Last Maintenance Date,CPU Usage (%),Memory Usage (%),Disk Usage (%),Network Activity (MB),OS Version,Software Installed,Age (years),Issue Reported,Incident Description,Time to Failure (hours),Failure Predicted,Resolution Type
2532,940a7e12-d877-4cb9-8459-0bb7878835aa,ae398441-099f-452b-b7c4-b1c6313b5958,2020-08-27,2024-03-15,53,34,100,3050,Windows 11,22,1,System slow,There is an error with the disk drive. The system cannot read or write data properly.,144,No,self
2533,4326030e-83f8-43a1-bfd5-20a27bfb879f,68743f5c-9b16-4f1a-9eee-8e6e50ce62a0,2020-07-30,2024-01-28,59,87,11,164,Windows 11,23,1,Overheating,The laptop battery is not holding a charge. It drains very quickly.,60,Yes,IT support
2534,f2bb94c3-2ed5-440e-8469-e0f82cf05032,b6f9c544-0430-4230-9f0f-1366a2b59c2f,2021-06-30,2024-01-30,28,46,84,1938,Windows 11,31,8,Network disconnection,I am unable to use the software because it crashes often. This is causing a loss of data.,99,No,self
2535,67357eac-e0cc-4d1e-9dde-b6584ef98498,de5f6389-598a-40bc-8af8-349dc9302d82,2023-04-11,2024-04-11,75,34,41,879,Windows 11,25,9,Disk error,Unable to install the software due to compatibility problems. The system requirements are not met.,13,No,self
2536,5a387da2-4d09-45bf-b50e-0913304ea242,bad97e47-e5e7-40ea-a4b3-35248d0d1b9a,2022-04-02,2024-03-03,80,97,99,518,Windows 10,36,2,System slow,Applications are taking too long to load. The system freezes frequently.,192,Yes,self
2537,384952c7-d404-49ec-90d6-35488cf8f752,8398a8cf-03bf-4edb-a6ff-229dae58f88d,2023-01-20,2024-02-15,36,67,15,737,Windows 10,36,7,Battery issue,There is an error with the disk drive. The system cannot read or write data properly.,137,Yes,self
2538,dda40c2e-f5d8-4c3f-aefb-cfb3e2e82261,b1a5d7e3-cdb0-4e53-943e-b0fbd0f2a72d,2023-06-25,2024-04-12,11,97,62,243,Windows 10,44,7,Blue screen error,The network connection is unstable. I keep losing my internet connection.,48,No,self
2539,783050bb-30ca-4e56-8513-d7f7a337686c,26188ac8-a90c-4aa3-8da4-07d2d707fe65,2022-07-27,2024-03-14,55,59,27,4052,Windows 11,10,1,Blue screen error,The application keeps crashing unexpectedly. I am unable to complete my work.,101,No,IT support
2540,0cdd4d31-fe56-4bdb-a45b-714daacf1914,c0f3b57f-b919-458b-ad45-24ed44631b72,2022-01-12,2024-02-29,79,33,19,2893,Windows 11,42,4,Battery issue,Battery drains too quickly. I need to plug in the charger often.,27,No,self
2541,230310a4-59c5-452d-b1d6-e6c6924d61ca,b26f768d-ef8f-48ae-9c66-ab1bd458f66e,2022-12-06,2024-04-17,62,51,41,259,Linux,5,4,Overheating,The computer is running very slowly. It takes a long time to open applications.,51,Yes,self
2542,08c48a76-3921-47ae-803e-982ef3971c47,f0380560-fc56-49bf-ac70-c72baad9ac9b,2024-04-28,2024-04-25,90,33,75,4362,Windows 10,35,5,Battery issue,The laptop battery is not holding a charge. It drains very quickly.,87,No,IT support
2543,3520480e-51f4-4a8e-8c84-68020653b9a8,e32eb7bf-a708-48a0-881a-6f3aff7fa281,2021-04-08,2024-06-28,93,72,52,3866,Windows 10,20,1,Network disconnection,The system gets very hot during use. This causes it to shut down.,139,No,self
2544,add0efe9-9b7b-4708-97da-2a5bdc6e73c5,818405d1-0601-4876-8cf2-f156772fa830,2022-10-26,2024-01-08,89,48,17,2183,Windows 10,28,6,System slow,The system shows a disk error message. I am unable to access certain files.,181,Yes,self
2545,884d74a1-33bb-4ad1-b853-1cd0b3518214,e5e26981-3995-4660-9dc8-31c091961230,2020-02-21,2024-05-29,82,96,66,1748,Linux,46,8,Software compatibility issue,Unable to install the software due to compatibility problems. The system requirements are not met.,160,Yes,self
2546,722c0ccf-338b-4181-bb0f-feaf46630773,843d9894-125d-465f-8d8c-0f5e20342483,2022-09-02,2024-03-03,53,90,65,3488,Windows 11,39,8,Blue screen error,Compatibility issues with the new application. It does not work with the current OS.,2,No,self
2547,89281e45-f842-42dd-8e9e-7074913c8d73,a895cef5-9034-492d-b1fa-3a4554d22f00,2022-04-19,2024-04-20,80,66,43,2025,Linux,24,9,Application crash,The computer is running very slowly. It takes a long time to open applications.,39,Yes,self
2548,a9def11e-dfb1-4f46-a8b5-dff611df0823,7afd34b1-6f31-4649-9b3b-e63c5a3766b4,2021-01-18,2024-06-09,60,52,95,3891,Windows 10,50,3,System slow,The battery indicator is malfunctioning. It shows incorrect battery levels.,119,Yes,IT support
2549,2b8eb269-e16a-4d86-be93-42688283cbce,95087c81-e478-4414-804d-bdb469fa19ca,2024-02-24,2024-03-17,24,22,36,1130,MacOS,34,6,Blue screen error,The Wi-Fi disconnects frequently. It takes a while to reconnect.,151,Yes,self
2550,c7276dcd-be21-45ec-8751-242bebbd8517,adeb4a12-2939-41f8-9a7b-88352e18e347,2022-09-10,2024-05-11,53,46,52,2050,Linux,35,10,Application crash,There is an error with the disk drive. The system cannot read or write data properly.,84,Yes,self
2551,172176ee-e424-406e-bf23-78c52ea90bca,de85ed44-0314-4cc4-a87a-8128dc2a85bd,2022-10-14,2024-06-11,16,31,14,3964,Windows 11,40,7,Battery issue,The Wi-Fi disconnects frequently. It takes a while to reconnect.,130,No,self
2552,9998fb60-3c99-4070-9643-3ce5b9d0de7c,f55d2ac4-46df-4080-8528-d0f2bfc78803,2022-08-10,2024-06-11,50,13,23,914,Windows 11,26,9,Overheating,Overheating is causing the system to shut down. This happens frequently.,145,Yes,self
2553,aa933149-4d8e-4be5-b2f2-2d1c6fccadad,bd66170a-baf0-4d9f-b7d3-45b95e878b2f,2023-07-10,2024-03-22,64,69,82,4938,Windows 11,41,9,Network disconnection,The computer is overheating. The system gets very hot during use.,129,Yes,self
2554,a6aae2b8-4f3f-496e-829a-02e4e4e4f469,259da43a-6506-4c6c-b79d-21a1ed7adfb9,2020-02-22,2024-04-02,44,59,87,2567,Windows 10,40,4,Application crash,I am unable to use the software because it crashes often. This is causing a loss of data.,137,No,IT support
2555,61057a0f-881c-4f06-a16b-ead3137a9a40,e85e513c-51a0-43a8-8a3d-daeee082d06b,2021-12-18,2024-02-20,21,12,43,3361,Windows 10,16,3,Blue screen error,I encountered a blue screen error while working. The system needs to be restarted.,95,No,IT support
2556,3e61197b-781f-4da2-bcb9-fe902f9890d6,8a642fc6-c826-47ac-a463-ea41963ac113,2024-02-05,2024-02-28,62,73,73,1741,MacOS,41,9,Overheating,Battery drains too quickly. I need to plug in the charger often.,110,Yes,IT support
2557,d0374a67-2e61-4584-b055-3ca8ea02618c,bafe168e-f303-4e25-8e3f-2d34b0ccfdd7,2020-04-07,2024-06-18,29,46,78,2768,Windows 11,42,9,Blue screen error,Compatibility issues with the new application. It does not work with the current OS.,6,No,IT support
2558,0acb4e82-0bed-4fd9-8191-ef3f48f9d2af,5fa01f7f-4618-45e9-8f74-bda5d65aa8a8,2023-01-18,2024-02-22,56,77,87,2025,Linux,35,4,Overheating,I encountered a blue screen error while working. The system needs to be restarted.,137,No,IT support
2559,8e63045e-14a5-4013-94ce-5dddb8db5107,cc99d1fc-7644-4677-a710-6f40be7ad8a4,2022-05-27,2024-06-06,71,83,18,4333,MacOS,48,4,Network disconnection,Frequent application crashes are disrupting my work. The software closes without warning.,160,No,IT support
2560,be67ec97-fabb-487b-a9e8-dc7b075cd890,cf80719e-5c7c-47ea-a265-6df6eb627c03,2022-12-24,2024-02-04,16,89,13,3331,Linux,25,4,Network disconnection,The application keeps crashing unexpectedly. I am unable to complete my work.,29,No,IT support
2561,0b541cd8-a983-411a-b45c-3fb0b9332595,3f919302-18e8-468f-aa8a-c66a83b52acb,2023-06-19,2024-04-05,54,68,98,4512,Windows 10,42,6,Network disconnection,The computer is running very slowly. It takes a long time to open applications.,133,Yes,self
2562,bf1a2f86-745e-4e3a-b55f-d30806287982,0e395461-3421-42be-a41f-a5cd560d26a8,2024-01-04,2024-07-08,38,19,19,4037,MacOS,14,7,Battery issue,The computer is running very slowly. It takes a long time to open applications.,93,No,IT support
2563,7d1ba93d-f2bc-4f6c-b9a2-dd5f231a3561,e834c67c-a5d3-4efa-b5b0-83e0b37a53ff,2021-11-02,2024-04-01,99,76,81,964,Windows 11,46,6,System slow,Compatibility issues with the new application. It does not work with the current OS.,95,Yes,IT support
2564,e489b8cf-e605-48de-a8ab-1dc780957d09,72d14336-2720-4e7e-a496-63c8c6f14981,2023-03-15,2024-07-06,36,41,95,465,Windows 10,6,8,Blue screen error,Disk read/write errors are occurring frequently. This is slowing down the system.,66,No,IT support
2565,280a71d6-9572-4bae-a909-31295365c559,11918dc7-fa81-47b8-887e-7f74ff93ef17,2020-05-07,2024-04-05,31,74,65,2837,Linux,9,6,Disk error,The system gets very hot during use. This causes it to shut down.,77,No,self
2566,555dd286-0f1b-4190-a9f0-8d8b67d9a4bd,9b31ad40-c799-4c64-ae6d-d1338031f084,2022-04-10,2024-04-11,75,80,96,4287,Linux,21,6,Blue screen error,I am unable to use the software because it crashes often. This is causing a loss of data.,40,Yes,self
2567,150fbae7-d0f2-4c35-a9f0-6fd41febb73c,e1529bd4-54a6-4253-8ddb-303f02a06ded,2021-04-27,2024-01-28,84,38,39,2501,MacOS,25,1,Blue screen error,There is an error with the disk drive. The system cannot read or write data properly.,14,No,self
2568,c6de829f-da32-4012-a42f-3f0c4491ddaa,e6770c0e-4086-4151-a4bf-f2b6f0078d71,2023-05-20,2024-02-14,10,69,40,1447,Windows 10,13,7,Blue screen error,Battery drains too quickly. I need to plug in the charger often.,134,Yes,self
2569,81bbb4f8-d9d0-4d9a-8970-49bf9e9558ae,470c649f-89a1-4e7f-9c45-60f729906929,2023-03-27,2024-06-19,75,79,34,3462,Linux,44,2,Overheating,The system shows a disk error message. I am unable to access certain files.,20,Yes,IT support
2570,a247b680-ea6e-4846-83fe-0a621b86e945,60177948-36c5-4f26-a531-5e48c5a23f96,2024-05-03,2024-05-27,28,24,47,656,Windows 11,29,3,Application crash,The battery indicator is malfunctioning. It shows incorrect battery levels.,8,Yes,IT support
2571,3f15c87b-673d-4b14-ac0f-0ac7ef90e9aa,d74e62ec-9b83-4428-890a-dd13d474bc13,2021-08-25,2024-05-10,79,47,59,152,Linux,22,10,Disk error,There is an error with the disk drive. The system cannot read or write data properly.,154,Yes,IT support
2572,af7e3ac9-e5b6-4832-a2f0-222f911948ba,c063ebb0-15e0-431f-a2fc-700910004509,2022-01-08,2024-02-07,70,83,72,808,Linux,37,3,System slow,System performance has degraded significantly. Even simple tasks are taking a long time.,144,Yes,IT support
2573,64935cae-9109-4499-be46-f5db83f30acc,ca6bec8c-e678-4b68-8c28-35df49363adc,2024-07-12,2024-03-10,89,27,81,4353,Linux,16,4,Network disconnection,The system crashed with a blue screen. I lost all unsaved work.,167,Yes,IT support
2574,65881db9-393d-43ae-96c1-36d2dac383df,478819c3-c55a-4b9f-9a5d-f0276375859e,2023-12-19,2024-05-04,47,92,83,878,Windows 11,26,3,Battery issue,The battery indicator is malfunctioning. It shows incorrect battery levels.,169,No,IT support
2575,0268784d-c86a-4b42-8230-2734208d0cbd,8aa17ceb-b4bd-423a-a69a-72d8ff1cb12a,2022-11-03,2024-05-05,28,96,25,2174,Linux,35,2,Software compatibility issue,Disk read/write errors are occurring frequently. This is slowing down the system.,112,No,self
2576,cb27397e-b618-480c-ab96-cfc8acc707c5,50fe79d3-eed0-4b7c-9dd6-b9b4cff653d6,2022-08-10,2024-02-16,59,70,22,3209,Linux,9,4,Battery issue,The system gets very hot during use. This causes it to shut down.,2,Yes,self
2577,72d83b78-c982-4c1b-830a-131e023915c6,396acd16-eaf5-4a7e-bdca-818f468a6b84,2021-01-22,2024-07-10,22,76,66,620,Windows 11,30,4,System slow,The software is not compatible with the system. I cannot install or run the application.,150,Yes,IT support
2578,05dd9df7-a047-466d-b954-51217362853a,61a25429-0fbb-4b5c-a43e-f9c254812a61,2021-03-30,2024-04-14,25,62,86,4815,Windows 11,45,5,Application crash,The computer is running very slowly. It takes a long time to open applications.,61,Yes,self
2579,9b7d8f06-b903-4b0c-acdc-3cf85186f3f1,141415e3-6f26-423a-93f4-a7cf5c467253,2023-01-21,2024-02-20,76,69,27,2961,MacOS,30,5,Network disconnection,Frequent application crashes are disrupting my work. The software closes without warning.,118,Yes,IT support
2580,7913ee09-5b8e-4238-95c4-c1fdcd98b688,dac8a9c5-3092-4fbb-91da-389b5dffc98a,2021-07-03,2024-01-18,21,54,39,2655,MacOS,16,4,Battery issue,The battery indicator is malfunctioning. It shows incorrect battery levels.,10,Yes,IT support
2581,a162c5ab-5891-43cc-bf13-0825adc627b6,2a8c5996-0de8-419b-b02e-d5799092a082,2020-10-03,2024-04-27,49,12,49,2573,Windows 10,38,7,Disk error,The system gets very hot during use. This causes it to shut down.,48,Yes,IT support
2582,d2740e2f-f8a0-4516-bdc5-31d0350124a1,b52ca8b7-3616-4b89-89d2-eee0a7c906cd,2022-05-21,2024-02-23,63,26,67,433,Windows 11,45,4,System slow,The system shows a disk error message. I am unable to access certain files.,105,No,IT support
2583,97bcbe2c-0f2e-4bc1-aab6-e1f296a3d8b9,e157983b-4b01-4a13-9c83-f7a798536196,2020-12-08,2024-04-12,37,58,91,2192,MacOS,40,10,Overheating,The computer is overheating. The system gets very hot during use.,15,Yes,IT support
2584,67aedf66-85ab-4187-82be-6fa56926c545,e5ee49b8-e8f8-4457-b5b2-1a947c63f114,2021-07-14,2024-01-10,52,21,68,1617,Windows 10,5,2,Disk error,System performance has degraded significantly. Even simple tasks are taking a long time.,20,Yes,IT support
2585,2d000c29-33f9-49ff-9f54-cdd434df3c60,44919a8f-5761-48d7-904a-3a8c0595a414,2022-09-10,2024-07-03,69,49,95,4725,MacOS,41,9,Software compatibility issue,Compatibility issues with the new application. It does not work with the current OS.,198,Yes,IT support
2586,c52c52c1-7be6-40b3-bfe0-3f6ac7d9671f,2138231a-10be-4b9a-836c-804b8e7166d7,2023-05-30,2024-03-02,17,40,20,1208,Windows 10,38,6,Application crash,Unable to install the software due to compatibility problems. The system requirements are not met.,55,No,IT support
2587,8282d084-152d-4277-9dc2-e0709758ce0d,14ce4aa0-1081-4551-9101-f366463246b5,2021-04-16,2024-04-11,66,85,48,1033,Windows 10,47,6,Battery issue,The computer is overheating. The system gets very hot during use.,162,No,IT support
2588,586596d2-7e91-47cc-9a04-5b0c774e4a23,da933928-3a7d-4cb6-a22e-520a49605e8e,2021-07-21,2024-06-03,55,93,72,3287,Linux,15,6,Battery issue,System performance has degraded significantly. Even simple tasks are taking a long time.,136,Yes,self
2589,7b9d5288-4cee-4a16-88ea-835a956b2796,872ccaad-0189-43f6-8c0f-d964135cde52,2021-06-28,2024-02-26,25,88,88,2310,Windows 10,10,2,System slow,Compatibility issues with the new application. It does not work with the current OS.,134,No,self
2590,e8b8d9f0-3b9d-41d7-8e7e-77bb150eb808,762e0787-b9f6-4ed8-9665-983df1e1725d,2020-06-09,2024-04-02,25,68,73,2260,Windows 11,41,4,Overheating,The system crashed with a blue screen. I lost all unsaved work.,45,No,IT support
2591,709b3793-dfa0-4495-aade-2e61589a7a4e,669b9ccc-357b-4f2f-be70-fe610142c0b6,2020-09-07,2024-04-26,56,43,44,3431,MacOS,45,2,Disk error,The software is not compatible with the system. I cannot install or run the application.,42,No,self
2592,0cc76415-366c-40ce-ae92-964d3c0168c0,f223f96e-5f96-4fb8-80b1-2a6656ec3536,2020-08-09,2024-02-24,43,93,60,4582,Windows 10,32,6,Blue screen error,There is an error with the disk drive. The system cannot read or write data properly.,114,Yes,self
2593,cc4152b3-713d-4f97-ae7e-e2d6f5eebcfd,49a93272-f50f-4835-8d7a-7dfdeeff8196,2023-11-06,2024-05-15,19,60,46,3215,MacOS,8,2,Network disconnection,Disk read/write errors are occurring frequently. This is slowing down the system.,11,Yes,self
2594,46f9deea-dfd4-432c-af98-e120c55c2269,e35421d9-0d49-487d-bbb9-348951cdcb5c,2021-03-24,2024-05-12,17,26,65,3368,Windows 11,13,9,Overheating,Frequent application crashes are disrupting my work. The software closes without warning.,30,Yes,IT support
2595,fb12fe6f-fc28-438f-adef-8ec5c16a74b8,15c5ab3f-cc7d-45ba-a47b-6c512e9a31f8,2023-01-06,2024-01-07,42,30,73,875,Linux,5,1,Overheating,The application keeps crashing unexpectedly. I am unable to complete my work.,38,No,IT support
2596,588f5a9d-44c0-48f8-a630-24f3bd99ed41,14edb4c7-e025-4b44-92d6-81133b7c1336,2021-05-06,2024-03-01,53,27,86,2138,MacOS,16,8,Blue screen error,Frequent application crashes are disrupting my work. The software closes without warning.,161,No,self
2597,e407341a-063c-4509-a456-552c917c2912,98b8112f-e693-42a4-ae1f-27363a16129f,2022-08-27,2024-06-15,20,88,97,278,Windows 10,48,9,Overheating,The laptop battery is not holding a charge. It drains very quickly.,140,Yes,self
2598,d73b20d5-0743-4ea6-9e7c-95ee40790bcb,8277a38a-4121-46c9-8b57-fe8dff1d3b66,2023-09-12,2024-06-28,27,76,77,117,MacOS,40,7,Battery issue,The laptop battery is not holding a charge. It drains very quickly.,81,No,self
2599,aa5d9681-e153-45e4-af1a-af65d905e726,419733b4-9ec4-46bd-b943-91b9d94a155b,2023-02-26,2024-04-25,28,53,39,4628,MacOS,43,2,Overheating,Compatibility issues with the new application. It does not work with the current OS.,98,No,self
2600,32575eeb-dbd2-4438-b006-632155c8e913,a7b7572a-df6d-4630-a163-dc92dc6c171f,2020-07-30,2024-01-28,53,75,24,3319,Linux,35,4,Network disconnection,Disk read/write errors are occurring frequently. This is slowing down the system.,44,Yes,self
2601,7c3480a4-b22f-408d-b627-604bc0b57a65,4d2794fa-03c8-457a-b764-cb28164bf62d,2024-06-29,2024-06-27,83,32,51,3003,MacOS,28,3,Network disconnection,There is an error with the disk drive. The system cannot read or write data properly.,115,Yes,IT support
2602,99e3b89b-8941-4a67-a53a-ae5d59d055da,cdde4557-ebc1-4a48-9043-9bede559d55d,2022-06-23,2024-05-29,74,56,42,1742,MacOS,26,7,Battery issue,I keep losing my internet connection. This is affecting my ability to work.,90,No,self
2603,2c22462d-4dfe-4220-8b7e-2cedb61b4db7,296f2ba9-3656-4ae5-97e3-97e7ac82ded9,2022-06-07,2024-02-22,76,44,63,2329,MacOS,20,3,Application crash,System performance has degraded significantly. Even simple tasks are taking a long time.,1,No,IT support
2604,9d19805b-b30c-4f10-8125-9819f587a2eb,1e5e77fd-6caf-4826-8ad2-39f337acc167,2023-05-21,2024-04-24,71,20,12,3191,Windows 11,18,1,Disk error,Applications are taking too long to load. The system freezes frequently.,27,Yes,IT support
2605,4e6abbc5-9fe4-472d-ae95-c1f7f5c3467d,7b904ff3-40c9-49e6-b478-0d916ef2c56f,2022-12-21,2024-06-26,34,40,33,4202,Windows 11,27,10,Battery issue,The system gets very hot during use. This causes it to shut down.,65,Yes,self
2606,e55c74e4-9231-46ed-885e-e7662e58e1b0,1f73ab24-e6fc-4122-9e44-4eaebf4744c9,2023-10-17,2024-03-01,63,79,58,1862,Windows 11,20,8,Battery issue,The laptop battery is not holding a charge. It drains very quickly.,59,Yes,self
2607,c731fbef-e4a2-4cde-80d1-ce9592d7fd8d,c0c2f110-61a2-43cc-968c-3f7be6551957,2022-10-15,2024-03-18,19,42,62,4538,MacOS,26,3,Network disconnection,System performance has degraded significantly. Even simple tasks are taking a long time.,169,No,IT support
2608,55deacd5-bc4d-4b52-a217-72ec1227058f,4f6196b2-41df-44fb-b3ec-4c510852ee78,2023-06-30,2024-05-26,49,18,97,3452,Windows 11,28,9,Battery issue,The Wi-Fi disconnects frequently. It takes a while to reconnect.,101,No,IT support
2609,43268bcc-b4c7-4563-b7fc-352e1bdbb2bc,28898a4f-ee7c-4331-8799-0d5c37b274aa,2021-02-09,2024-03-31,15,13,10,2429,MacOS,44,3,Disk error,The laptop battery is not holding a charge. It drains very quickly.,143,Yes,self
2610,6ac63b85-0e25-4dbe-a896-23129f81310e,256e77fc-ae5c-42e5-aa44-6b59d5ede8dc,2021-07-25,2024-07-12,47,36,79,3950,Windows 11,43,6,Overheating,The battery indicator is malfunctioning. It shows incorrect battery levels.,20,Yes,IT support
2611,42e5bf3b-9e2c-44ee-b6d3-0e761d82a5fd,48f1572d-82a7-4db7-bf3e-e9f0dd032ef2,2021-03-14,2024-04-09,15,26,88,143,Linux,40,4,Disk error,Overheating is causing the system to shut down. This happens frequently.,110,No,IT support
2612,c185c30c-0bc1-4e08-95c8-b033fd0bd23d,c7b8c796-2f72-41c1-985a-6222b954ec77,2021-04-26,2024-02-24,46,63,38,4711,MacOS,11,1,Blue screen error,Frequent application crashes are disrupting my work. The software closes without warning.,15,Yes,IT support
2613,be7f3aa3-b976-415f-8ec3-35bc6d3388d8,a402e2b7-1aa6-4bb7-81fa-8f1aca1e0798,2023-02-24,2024-03-02,16,31,12,1280,MacOS,11,10,System slow,The system shows a disk error message. I am unable to access certain files.,169,No,self
2614,dbcc1870-026b-47df-bb47-1f3ffcc370a2,01021149-a478-4d32-8562-675b3ecaa979,2024-03-09,2024-03-18,10,72,47,503,Linux,7,6,System slow,Overheating is causing the system to shut down. This happens frequently.,15,Yes,IT support
2615,c7879b52-4415-4f6e-b7ea-7a778970494a,725c4b4d-97e9-459f-bab1-a4381090d5ad,2020-09-06,2024-03-12,50,93,78,1033,Windows 11,18,7,Software compatibility issue,Unable to install the software due to compatibility problems. The system requirements are not met.,50,No,IT support
2616,e8693e81-a986-46b9-b8e1-9a304d3266e8,60054a24-4f04-416a-bf89-6826fd3ce0f3,2024-06-26,2024-04-20,85,14,30,530,Linux,39,7,Disk error,Battery drains too quickly. I need to plug in the charger often.,4,Yes,IT support
2617,9b3cde57-1471-4b33-8531-5c4ca2ed7726,cc2a5bea-e47b-4760-89bd-26635c619e36,2021-05-12,2024-06-08,58,52,78,3881,MacOS,36,6,System slow,The computer is running very slowly. It takes a long time to open applications.,159,No,self
2618,164afd11-655b-4f27-8124-2d732b99a5fc,d164d14c-736a-40e9-b4ef-65ff42faead2,2022-11-24,2024-01-09,46,59,95,2332,Windows 10,18,3,Overheating,Unable to install the software due to compatibility problems. The system requirements are not met.,72,Yes,IT support
2619,b4826431-d315-49cf-a6fe-e415f6756e82,3ab3c6f2-8743-4d4e-8a7f-a214c56ef7f1,2020-06-27,2024-03-11,93,91,62,3161,Windows 11,31,3,Overheating,The system shows a disk error message. I am unable to access certain files.,31,No,self
2620,4f416d04-35e0-42b0-b6e1-eedebf05b82a,191a502f-9ecb-45eb-8ea2-c5de6340461c,2020-01-17,2024-04-16,98,80,43,1452,Windows 11,26,9,Application crash,Applications are taking too long to load. The system freezes frequently.,85,No,self
2621,7b48d87a-5e1a-4f04-874c-3dc52fc02fea,4b06d979-8142-42d1-b2c0-8f2b43e5db5c,2024-05-27,2024-02-27,27,11,49,262,Linux,50,1,Application crash,The laptop battery is not holding a charge. It drains very quickly.,19,No,IT support
2622,ee0cb31b-6e98-4b7f-b594-636c1b4d0519,39d0a733-0c5d-4b21-84c4-df87b570ab28,2022-12-25,2024-06-19,50,66,61,1532,Windows 11,35,8,Application crash,Battery drains too quickly. I need to plug in the charger often.,67,No,IT support
2623,32c8a304-6abc-4929-bf60-8158e59f2bdd,d3e5974d-f7ac-4802-b85c-26effecc0995,2023-03-04,2024-05-03,35,36,84,3111,MacOS,48,5,Application crash,The software is not compatible with the system. I cannot install or run the application.,33,Yes,self
2624,9228ffc3-ef3e-4ecb-8bfc-804750a01b5c,226ec6f4-b967-4a17-a3df-dce7265adc63,2020-08-29,2024-06-06,70,84,43,4269,MacOS,41,6,Application crash,The computer is overheating. The system gets very hot during use.,50,Yes,self
2625,6818d66f-df64-4fc7-9681-609d2638664a,f239e775-5049-46ee-87c2-4d4e7fe4d230,2024-03-13,2024-03-31,34,45,72,4573,Windows 10,20,6,Network disconnection,The system crashed with a blue screen. I lost all unsaved work.,198,Yes,IT support
2626,bd41ab17-09d1-4d96-b20e-d021fcabc9ac,8a767b8e-4968-4e40-b695-8bcf9beddb19,2020-08-04,2024-05-02,13,25,30,624,Windows 10,27,1,Software compatibility issue,The system shows a disk error message. I am unable to access certain files.,114,No,self
2627,ea0c6ec2-0b4b-4e6b-99b9-b4e8a52ef9d5,dbb52257-4b4a-468c-8953-efacd816f67b,2022-08-20,2024-04-09,70,10,42,1878,Windows 10,31,6,Software compatibility issue,Disk read/write errors are occurring frequently. This is slowing down the system.,137,No,IT support
2628,c5d63c8f-0b1b-4e5a-9ec1-601d1a5edec9,87844043-c83a-40b5-a495-da4737140e1d,2021-09-05,2024-01-03,56,79,54,1244,Windows 10,31,2,Battery issue,The computer is running very slowly. It takes a long time to open applications.,117,No,IT support
2629,0e33263c-b1ac-444f-86e6-f9aea1a87936,ad206f91-d618-498f-a106-ed7d78d826bf,2022-11-20,2024-07-13,50,65,100,2199,Linux,7,6,Disk error,The computer shows a blue screen error. This happens randomly during work.,34,Yes,self
2630,cebd97cf-ac44-4a52-b2dd-19468fd48fb6,8eddf38a-50db-4cda-b033-3e1e2f35bc8f,2022-11-22,2024-03-31,10,57,99,374,Linux,31,5,Software compatibility issue,The application keeps crashing unexpectedly. I am unable to complete my work.,152,No,self
2631,4900ec7f-dfda-4a6f-82c9-4beee088872b,d1b9c88f-0134-4b4a-b298-132f7ed71930,2024-03-03,2024-05-27,33,27,95,3733,MacOS,25,10,Blue screen error,The system crashed with a blue screen. I lost all unsaved work.,71,Yes,self
2632,2394b77b-61e6-4590-bff6-edb059a7506e,d05a063a-462e-4092-9781-900c117f009d,2020-02-25,2024-05-24,51,85,35,4676,Linux,47,9,Application crash,The system gets very hot during use. This causes it to shut down.,53,Yes,IT support
2633,a857b3cf-bf89-4a93-be63-5f4b56db8d03,3285b6b5-ac39-49b9-9751-f8f90216c508,2020-06-14,2024-05-11,35,17,28,2272,Linux,25,7,Battery issue,The laptop battery is not holding a charge. It drains very quickly.,88,Yes,IT support
2634,c08baf9b-cb68-4d02-9e2f-9ad4dff56305,9eaeb9b8-846f-4abe-b026-6dba599323df,2022-02-27,2024-04-24,20,40,98,4441,Linux,24,2,Software compatibility issue,The network connection is unstable. I keep losing my internet connection.,98,No,IT support
2635,8df07113-4f28-4517-a979-eb16d1c914c6,a93805b2-549d-44bd-826a-69455f0a9359,2021-06-03,2024-06-30,42,69,44,4213,Windows 11,17,8,Disk error,Unable to install the software due to compatibility problems. The system requirements are not met.,158,Yes,self
2636,624677a6-ccca-4ea2-90a4-7386c1412b3e,2cdf565d-fdf9-4334-891c-5d3f9986e8ff,2023-10-17,2024-03-12,33,23,53,2047,Linux,19,7,Network disconnection,The network connection is unstable. I keep losing my internet connection.,77,No,IT support
2637,ab7225a1-39e2-4cba-9124-ac7d3ac43acb,b91e04df-6571-4a5a-95d1-39a98582fca4,2021-01-30,2024-05-13,71,45,31,2960,Windows 11,14,8,Application crash,The system shows a disk error message. I am unable to access certain files.,135,No,self
2638,120bb136-3ca1-446e-a901-0943eff0e745,f6ccc4eb-d1cb-4cdd-bf58-457d52792baf,2023-10-19,2024-02-07,15,70,30,2136,Windows 11,16,9,Disk error,The battery indicator is malfunctioning. It shows incorrect battery levels.,25,No,self
2639,82abdf55-8467-4d99-9bb4-4f7e60a40e41,083a12cb-9517-474f-a258-b04d4eb5790b,2023-11-29,2024-02-17,48,94,65,981,MacOS,43,8,Software compatibility issue,The system crashed with a blue screen. I lost all unsaved work.,120,Yes,IT support
2640,0cec4749-5b09-451e-a2f0-52a5280929cd,a55fb1f8-427c-4079-926b-d9b65e2c145a,2023-01-26,2024-03-04,11,94,11,2029,Windows 11,16,7,Software compatibility issue,Battery drains too quickly. I need to plug in the charger often.,60,No,IT support
